celebrity,Olivia Culpo has a princess moment in yellow and white gown as walks the red carpet at British Fashion Awards,She's the former Miss Universe who has found fame as a model.And Olivia Culpo put on an incredibly stylish display on at the British Fashion Council Awards held at London's Royal Albert Hall on Monday evening. The 27-year-old beauty opted for a gorgeous Ralph & Russo gown straight from their Autumn-Winter 2019/2020 Couture Collection runway. celebrity,Tiffany Haddish worries hosting the Oscars would be 'too much stress'... then admits she'd do it 'if they paid me',With no host in place yet for the 92nd Oscars next year. Tiffany Haddish reveals she is happy to take over as host - but only if she gets paid.The comedienne. who turns 40 on Tuesday. was asked about the burgeoning fan campaign for her to host the Oscars on The Tonight Show Starring Jimmy Fallon during an appearance on Monday night. The actress responded by saying: 'That's what's up. that's probably the whole African diaspora.' before stating that she would host the Oscars. on two conditions. 'I would if they paid me and I could do it with somebody.' she said. before asking Fallon if he had hosted the Oscars before.
jobs,People in these 10 cities are paying the most to get to work,Here’s something that will stoke your road rage: You’re spending thousands of dollars just getting to work.Residents in the Washington. D.C.. metro area are coughing up $12.015 each year on average just driving to the office. according to an analysis by Clever Real Estate.The real estate listing website looked at  data from the Census. the Bureau of Labor Statistics. the U.S. Department of Transportation and website GasBuddy.com.The site studied fuel costs. maintenance expenses and the opportunity cost of workers’ time — since the time spent stalled on the highway is time you could’ve spent working.
jobs,Researchers at Harvard developed a 3-D printing technique that’s a major breakthrough for manufacturing,There is a behind-the-scenes shakeup on the factory floor. as companies incorporate more uses for 3-D printing to get their products to market faster and address consumer demand for more personalized products. The goal is to boost productivity and profitability.The trend is creating a challenge for companies who must train their workers on the latest 3-D skills and create new job roles to oversee design. prototyping and production. These include 3-D lab technicians. 3-D print experts and 3-D print coordinators.The pace of change is mind-boggling. A decade ago who would have imagined we would be using 3-D printing to personalize cosmetics and dentistry. print body parts and use it to make spare parts for a wide range of industrial applications?“We are moving towards 3-D printing as a main action [manufacturing] platform.” says Jennifer A. Lewis. ScD.. core faculty member at the Wyss Institute. “It’s no longer just for prototyping.”
jobs,The figures that show why Johnson needed a December election,Britain’s labour market? It’s like a bit like milk that’s on the turn but has yet to go off. The latest official figures provided a demonstration of that. 
jobs,Swiss Group GAM Could Cut 40% of Jobs-Bloomberg,ZURICH — Swiss asset manager GAM Holding AG could cut more than 40% of its workforce as Chief Executive Peter Sanderson seeks to restore profitability at the group. Bloomberg reported on Monday citing an unidentified source.GAM declined to comment on the report. which said the company could reduce employee numbers by between 250 and 350 under one scenario being discussed.It employed 863 staff at mid-year. down from 935 full-time equivalents a year earlier as it slashed costs.No final decision has been taken on potential cuts. which would focus on back-office staff and operations. and GAM could still pursue a different course. the news agency said. citing unnamed people familiar with the situation.
jobs,Almost half of all Americans work in low-wage jobs,America's unemployment rate is at a half-century low. but it also has a job-quality problem that affects nearly half the population. with a study finding 44% of U.S. workers are employed in low-wage jobs that pay median annual wages of $18.000.Contrary to popular opinion. these workers aren't teenagers or young adults just starting their careers. write Martha Ross and Nicole Bateman of the Brookings Institution's Metropolitan Policy Program. which conducted the analysis. Most of the 53 million Americans working in low-wage jobs are adults in their prime working years. or between about 25 to 54. they noted. Their median hourly wage is $10.22 per hour — that's above the federal minimum wage of $7.25 an hour but well below what's considered the living wage for many regions.Even though the economy is adding more jobs. there's increasing evidence that many of those new positions don't offer the kind of wages and benefits required to get ahead. A new measure called the Job Quality Index recently found there is now a growing number of low-paying jobs relative to employment with above-average pay. 
jobs,Germany's car jobs boom comes to a screeching halt,After a week in which Daimler AG and Audi announced thousands of job cuts. it's easy to forget that the German car industry once seemed unassailable.The 2009 recession forced a massive downsizing of America's auto giants. General Motors and Chrysler Group filed for Chapter 11 bankruptcy protection; Ford Motor Co. escaped a similar fate only by cutting its work force to the bone. By contrast. Volkswagen. BMW AG and Daimler's Mercedes-Benz overcame the crisis with barely a scratch. Afterward. they took full advantage as wealthy Chinese splurged on luxury German vehicles. Germany's carmakers and their suppliers went on a hiring spree at home and abroad.There were early signs of hubris: Volkswagen paid its CEO 17.5 million euros ($19.3 million) in 2011. But Germany's powerful trade unions made sure workers benefited too. In recent years. production line staff at BMW and Porsche subsidiary took home almost 10.000 euros as an annual bonus. BMW spends an average of roughly $11.000 per employee on salary. pension and social security costs. according to its annual report.Now that jobs boom has come to a screeching halt. and not before time. An industry facing unprecedented upheaval can't afford such largess.
jobs,AHF Manufacturing leaders say expansion will bring new jobs to Randolph County,RANDOLPH COUNTY. W.Va. (WDTV)-- "It is the large employer in Beverly and the largest private. for-profit company in Randolph County." said Robbie Morris. the Executive Director of the Randolph County Development Authority.The AHF Manufacturing Plant in Beverly. West Virginia is the largest pre-finished hardwood flooring plant in the United States. The plant worked with the county to expand in late November this year."This project first came about in August of 20-16 through conversations that we had with at that time. Armstrong Flooring. about the need to increase capacity at the plant." said Morris.Plant Manager Blaine Emery said the plant had a small distribution center. but most of its products went to Tennessee for east coast distribution."In addition to not only manufacturing a good chunk of the flooring for the East Coast here in Beverly. it makes logistical sense and operational sense to create a distribution center here." said Morris.
jobs,Fracking contractor cuts 112 jobs in the Permian Basin,The throttling back of fracking in the world’s biggest shale patch is hitting the unemployment line in Texas.Fracking contractor Superior Energy Services Inc. slashed 112 jobs from its Pumpco unit in the Permian Basin last month. according to an email Monday from the Texas Workforce Commission. The state received notice of the Ector County reductions on Nov. 22. with the firing date set for three days after that. according to the commission.Employment in the Permian Basin of West Texas has fallen by 400 through the first 10 months of the year. a massive change from the 16.700 jobs added in the same period last year. according to a report last week from the Federal Reserve Bank of Dallas.Permian Basin frack crews. who are brought in to complete the final stage for creating a new oil well. have dropped 21% so far this year. according Primary Vision Inc. For all of 2018. frack crews in the West Texas and New Mexico oil fields expanded by 1.3%.
jobs,CBS Television City Ex-Employees Sue Network & Facility’s New Owner Over Lost Jobs. Lack Of Buyout Offers,Twenty-five “distraught” former employees at CBS Television City have filed a class-action lawsuit against the facility’s new owner and CBS Broadcast. alleging that they were fired after its sale and not offered buyout deals. unlike many of their colleagues.All of but one of the defendants have worked at CBS for at least 30 years. with most starting in the 1970s or ’80s and two serving there since the ’60s (the least-senior defendant began in 1993). With a combined 917 years of employment at Television City. the plaintiffs’ jobs ran from technician and camera operator to engineer and HR rep and many others.
jobs,Non-oilfield jobs in high demand,Unemployment rates in the state are down and experts said more jobs are steadily becoming available.The North Dakota oil boom brought thousands of jobs to the state. but things are slowing down for the industry — and other careers are now more in-demand.“You’re still seeing oil field positions but not as many.” said Susan Ogurek. Workforce Center Manager.The WorkForce manager said now is the time for people who want to start a career.She added. “You’re still seeing a great opportunity for people to find a career. not just a job. Sometimes you have to find a job to pay the bills. but we also encourage people to look for that career path.”
jobs,Not Even a Blockbuster Jobs Report Will Move the Needle for Treasury Bulls,Somewhere on their list of things to be grateful for this Thanksgiving. investors might have put the tranquility in financial markets compared with late last year. But Treasury market participants are also probably wishing for a little more conviction in their next steps.U.S. government debt has found its steadiest footing in months. with the 10-year yield trading in a narrow range and stabilizing around 1.78%. This owes a lot to the cheerful sentiment in U.S. equities -- which hit record highs in November despite persistent uncertainty over trade talks -- and signs of stabilization in economic data. Federal Reserve Chairman Jerome Powell recently detailed his view of U.S. growth as a glass more than half-full. But that doesn’t mean Treasury investors have abandoned their customary glass-half-empty perspective.“We still feel that we’re on the right side of this. in the sense that we’re quite miserable with regard to the economic outlook.” said James Athey. a London-based portfolio manager at Aberdeen Asset Management. Even so. he’s sticking to the two-year sector and positioning for a steeper yield curve to keep “a foot in either camp” in case of positive surprises.
jobs,Climate Accord Will Fuel U.S. Jobs. Business and Labour Leaders Say,NEW YORK (Thomson Reuters Foundation) - Top corporate executives and labour leaders on Monday issued a public plea for the United States to stay in the global pact to avert catastrophic temperature rises. arguing the battle against climate change would protect the nation's economy and create jobs and businesses.The group that included the heads of Apple. Tesla. Unilever and Royal Dutch Shell said the Paris Agreement on global warming would boost economic health and build competitive companies. in a statement released as U.N. climate talks started in Madrid.President Donald Trump's administration plans to pull the United States - one of the world's biggest emitters of planet-warming greenhouse gases - out of the 2015 accord adopted by nearly 200 nations with the aim of limiting global warming to "well below" 2 degrees Celsius and ideally to 1.5 degrees.Trump has argued the Paris deal would cost the United States trillions of dollars. kill millions of jobs and hinder the oil. gas. coal and manufacturing industries. It began the formal process of withdrawing from the pact last month.
jobs,Daimler AG to Cut Thousands of Jobs by 2022,Daimler AG. the parent company of Mercedes-Benz and Daimler Trucks. announced it will eliminate thousands of jobs worldwide by the end of 2022 amid weakening car sales in China and the costly push to develop electric vehicles.The plan will reduce staff costs by around $1.5 billion in the next three years and reduce the number of management positions worldwide by 10%.The cuts could total at least 10.000 employees. according to news reports.At the same time. earlier labor agreements will ensure job protection in Germany until the end of 2029. as agreed upon in the spinoff of Mercedes-Benz Cars & Vans and Daimler Trucks & Buses.
jobs,5.000 Extra Jobs To Be Created In Tourism Sector Over Next 3 Years,An extra 5.000 jobs are expected to be created in the tourism sector in 2020.A new strategy is being launched which ais to boost jobs and visitor numbers in the industry over the next 3 years.Revenue from international visitors is actually down around €81 million this year to €5.7 billion.However. it's hoped that can be increased to €6.5 billion by 2022.Over the next three years. the target is to increase tourist numbers by around 900.000.It's planning to attract tourists to less well known spots and boost business in regional areas.
jobs,These degrees lead to the best-paid jobs in Denmark,Professions with a higher proportion of men are better-paid than jobs generally preferred by women. according to an analysis.Mathematics and natural science-related degrees give the best potential for high earning. according to analysis by liberal thinktank Cepos. which compared salary to educational field based on Statistics Denmark figures.Poorly-paid professions include those closely related to art. music and cultural degrees. newspaper Berlingske reports based on the Cepos analysis.The best-paid degree holders are those who have studied Actuarial Mathematics. Cepos found. The average wage for such alumni is 1.383.200 kroner annually.In contrast. art graduates earn an average annual salary of 267.000 kroner.
jobs,National Oilwell Varco cuts jobs. suspends operations at Houston-area facility,Houston-based National Oilwell Varco Inc. (NYSE: NOV) recently informed the Texas Workforce Commission that it was suspending operations at a local facility.The suspension of operations and temporary closure of the facility at 210 Magnolia in Galena Park is expected to affect about 85 employees. NOV told the TWC on Nov. 22. The TWC released NOV's Worker Adjustment and Retraining Notification Act letter on Dec. 2.The closure is expected to be finalized between Nov. 22. 2019. and Jan. 21. 2020. and all affected employees were notified of their separations dates as of Nov. 22. per the WARN letter. The letter describes the suspension as prolonged and said the layoffs would be permanent. In 2016. NOV cut 54 jobs at the 210 Magnolia facility.The Nov. 22 letter did not include specific reasons for the facility's closure. but it did cite "unforeseeable business circumstances." The Houston Business Journal has reached out to NOV for more information.
jobs,Partnership between local schools. organizations helps students get jobs in health care,CINCINNATI (WKRC) - A new program at a local hospital is transforming lives.Health care providers at Good Samaritan Hospital are part of a unique partnership with Cincinnati Public Schools and bi3. which is an organization that helps fund new innovative programs to change the way we deliver health care.This one allows students to work in health care while still in high school. Those such as Andy Velasquez say it has been life-changing. His rotation the week Local 12 met him was front and center as you walk into Good Samaritan Hospital."It helps me build just confidence with everybody that comes into the hospital. meeting new faces. getting to tell them where to go. seeing their smiles when they hear the good news." Velasquez said.
jobs,U.K.-based IT recruiting company opens Charlotte office. adding 90 jobs,A British IT staffing agency celebrated the opening of its new office in uptown Charlotte on Monday. a move that will bring 90 jobs to the area.Drawn by Charlotte’s growing technology sector. Frank Recruitment Group moved into a 7.300-square-foot office in Carillon Tower along West Trade Street. The firm said it has invested over $1 million in infrastructure for the new space.The company. which helps businesses hire IT professionals. is backed by TPG Growth. a private equity firm that has invested in Uber. Airbnb and Spotify.Senior Vice President Paden Simmons said they have already filled about 30 positions. and plan to hire 60 more within the next year to 18 months.It’s the ninth U.S. office for the firm. based in Newcastle upon Tyne in the United Kingdom. Simmons said salaries range from around $65.000 for entry-level jobs. and employees in their second year are able to make over $100.000.
jobs,7 Work-From-Home Jobs You Can Apply for This December,When you live with a disability. chronic illness or mental health condition the benefits of working from home are easy to spot. Though remote work may be the accommodation that keeps you in the workforce. it’s important to talk about some of the harder aspects of working from home too.Mighty contributor Ruthy Websdale outlined in her article. “Working From Home Because of My Disability Is No Vacation.” that while virtual employment is a boost for self-care and eliminating travel. there are two emotional aspects she has to keep in mind. This includes feeling isolated from co-workers and feeling at times like you don’t fit in. Websdale wrote:It can be massively isolating working from home. It’s easy to think it’d be bliss to be alone and not deal with people face-to-face. but there’s a difference when it’s by necessity rather than choice. I’m a pretty happily introverted person. but the lack of social interaction when you spend all day in a home office is tough. You miss out on easy networking. work friends. casual meetings and even being able to interpret body language.If you’re struggling with feeling disconnected or lonely without co-workers in the next cubicle over. know you’re not alone. Consider talking with your supervisor or other co-workers you trust about your concerns and brainstorm how to feel more connected at work. Also. clue in loved ones who might be willing to stop by for some co-working time (or even just for lunch) on a regular basis.
jobs,With 17.000 jobs available on Trade Me. are Kiwis too picky?,The unemployment rate is currently sitting at 115.000 people.Trade Me has over 17.000 jobs available. With such a large number of vacancies. why are so many Kiwis without a job? Is it a lack of training or are people being too selective?
jobs,Report: A Decade After Great Recession. Wisconsin's Job Market On The Rise,A decade after the Great Recession. Wisconsin’s job market has recovered. according to a new report by the Wisconsin Policy Forum.The shift in the state’s job market is largely due to an increase in higher-paying jobs that require more education. but this shift isn’t happening throughout the state. The report suggests if the state wants the job market to continue to climb. it has to be sustained and distributed across more regions."There seems to be a need to continue to increase the share of the adult population that has at least a bachelor’s degree to fill those fast growing occupations." Joe Peterangelo. a senior researcher at the Wisconsin Policy Forum. said.The report focused on Wisconsin’s three major metropolitan areas: Madison. Milwaukee and Green Bay. Data from the U.S. Bureau of Labor Statistics from May 2008 to May 2018 was used to analyze the 22 major occupational groups in the state including. business. personal care. health care. production and computer occupations. According to the report. occupational groups in business. health care. management. and computer operations added the most jobs between 2008 and 2018.
jobs,Jobs report. manufacturing data — What to know in the week ahead,Economic data this week will play a crucial role in determining the Fed’s next move on December 11. Two big economic reports will be on investor’s radars this week — the Institute for Supply Management (ISM) manufacturing survey and the November employment report.November’s ISM manufacturing report is scheduled to be released shortly after the market open Monday. After a few months of being in contractionary territory. most economists do not expect the ISM manufacturing index to deteriorate further so long as the trade war does escalate further.“Regional surveys have broadly improved. and we expect headline ISM to recover above 50 in the next few months. Despite some recovery. we do not expect manufacturing surveys to pick up robustly.” Credit Suisse wrote in a note to clients Wednesday. “Profits growth has slowed. global growth has been sluggish. and trade uncertainty is likely to linger even if US-China negotiations yield a tentative deal.”Capital Economics echoed Credit Suisse’s sentiment. “Helped by the pause in trade tensions. global conditions appear to be stabilizing. the dollar has been broadly stable in trade-weighted terms. and the drop in interest rates is starting to feed through. Putting that all together. we expect the ISM manufacturing index to rebound to 50.0 in November. from 48.3. That would be a sign that manufacturing output is not falling off a cliff. But we don’t expect it to mark the beginning of a game-changing recovery. either. with manufacturing conditions likely to remain subdued in 2020.”
jobs,Apply Online For Census Jobs: Link To Application,BAY AREA — Good pay. short commutes and flexible hours are among the enticements for seeking temporary work as a temporary census taker in the Bay Area and applications are now being accepted through Dec. 31.Jobs will be following up with households next spring that have not responded by filling out the census form and the stakes for getting an accurate count are high.Final figures will determine federal and state funding that comes to the area over the next decade for such needs as transportation. housing. and health care. Alameda County Supervisor Keith Carson said in a presentation earlier this year.Sixty percent of Alameda County's revenue comes from federal and state sources and population figures also determine federal and state elected representation. which could shrink if the count is not complete.
jobs,Census temp jobs in Pueblo to exceed 500,Pueblo’s MissionSide call center will be hiring more than 500 customer service representatives for temporary jobs taking phone calls for the 2020 census.“This year is the first year that the census is allowing the constituents to reply online. Before. you always had to fill out a form and send it through the mail. This year. we are going to send out postcards and you can fill everything out online. said Lori Ortiz Bustos. an operations manager for the center.Workers will help people who have questions and those who need help with the online process.MissionSide Program. a government contract call center. will host a job fair at 10 a.m. Monday at 1045 W. Sixth St.. to recruit hundreds of people interested in the positions.
jobs,Daimler to axe at least 10.000 jobs worldwide,Daimler has announced plans to cut at least 10.000 jobs worldwide in the latest sign of stress in the German automotive industry as it invests billions in electric cars.Daimler. which owns Mercedes-Benz and also makes lorries. vans and buses. said on Friday it planned to cut thousands of jobs by the end of 2022. but later made it clear the toll would be higher.“The total number worldwide will be in the five-digits.” the personnel chief. Wilfried Porth. told journalists. The company will cut one in 10 of its managers worldwide.Mercedes-Benz. the maker of premium and luxury cars. outlined plans to save €1bn in staff costs this month. and union bosses suggested 1.100 jobs could go.
jobs,Medical devices firm to create 60 jobs,Co Clare business Smithstown Light Engineering is to create 60 jobs over the next two years.The firm. which services medical device and orthopaedic companies. has trebled the size of its new production facility. The jobs being developed are for engineering machinists. programmers and quality control specialists.The firm. which services medical device and orthopaedic companies. has trebled the size of its new production facility. The jobs being developed are for engineering machinists. programmers and quality control specialists.The new facility will also have an innovation centre. enabling collaboration with customers in research and development. as well as examining opportunities with new technologies in the 3D printing manufacturing sector.Based in Smithstown Industrial Estate in Shannon. Smithstown Light Engineering currently employs 128 people.
jobs,Ranking the 3 open SEC jobs and best fits for each,Arkansas jumped into the head coach market first when it fired Chad Morris on Nov. 10. but as it got closer to the start of silly season. the more it looked like the Razorbacks might have the only SEC opening.Jeremy Pruitt rebounded nicely at Tennessee and solidified his status with a 7-5 record. Vanderbilt’s Derek Mason. who looked like one of the most obvious candidates to go. got a public vote of confidence from first-year AD Malcolm Turner. Mississippi State’s Joe Moorhead headed into Thanksgiving in a precarious spot but earned at least another season with an Egg Bowl win.Maybe Arkansas would be it.But then Missouri fired alum Barry Odom on Saturday after a 25-25 record over four seasons. The move wasn’t shocking given the way Missouri struggled down the stretch but it’s fair to wonder who the Tigers can get that will deliver considerably better results than Odom.
jobs,Arts jobs in the arts and culture industry,When you think about jobs in the arts and culture industry. what types of jobs do you think of? Actors? Museum curators? Authors? It is true that you can become any one of these occupations with a Bachelor of Arts. But have you thought about who decides the location of your favorite movie. who developed the character on that video game you are playing or who designed your last tour of a museum? It is a good chance that they were an Arts alumni.As a student in the Faculty of Arts. you are gaining many marketable skills from your degree. If you are pursuing a liberal arts education and have a passion for culture. here are a sample of some really cool arts and culture occupations commonly performed by Arts graduates.
jobs,Women in Top Jobs: A Performance Killer?,Banks and insurers aim to increase the number of women in the highest echelon of their companies. Is this in the interest of shareholders? A study suggests: No it isn't.The study provides food-for-thought to the promoters of gender equality in boards and executive committees at banks and insurers: Gender Penalty in Board Composition. a study compiled by Isabelle Solal and Kaisa Snellman at Insead in France. concluded that share prices of companies declined when they appointed women to their supervisory boards.Does this mean that banks. whose share prices have not excelled in recent years. have gone too far down the path of reaching diversity targets?The study seems to contradict common wisdom. according to which companies that enforce higher gender equality in top management achieve better performance.Christine Lagarde. head of the European Central Bank and erstwhile head of the International Monetary Fund. famously claimed that if Lehman Brothers had been the Lehman Sisters. the world would be a different one.
jobs,New petrochemical plant. thousands of jobs could be coming to Cambria County,CAMBRIA COUNTY. Pa.(WJAC) — In the near future. thousands of new jobs could be coming to western Pennsylvania.State Rep. Frank Burns has invited ExxonMobil to visit Cambria County to look for a potential location for a petrochemical plant in the area.Unlike some government officials in the area. Burns said he would welcome a petrochemical facility.Burns said he heard several months ago that ExxonMobil was looking at western Pennsylvania as a possible location for the new plant. so he invited ExxonMobil Chief Executive Officer Darren Woods to scout out Cambria County.There have been some opposing thoughts about adding a petrochemical plant to the area.Pittsburgh Mayor Bill Peduto has said he does not want any more facilities such as this in western Pennsylvania.
jobs,Yellowknife Northwestel employees struggle for answers as jobs move to Whitehorse,Northwestel is moving technical support staff from Yellowknife to Whitehorse. which has left some affected employees wondering about their future at the company. Internal documents obtained by CBC News confirm that on Aug. 13. employees working on the External Service Desk. which provides technical support. were called into a meeting where it was announced their jobs would be moving to Whitehorse by the end of February 2020. They were invited to move with their job. or state their desire to stay in Yellowknife. in which case they would be given priority based on seniority for different Yellowknife-based jobs within the company. Other options included a voluntary layoff or severance. "In the moment. there was a lot of shock. I don't think anyone saw it coming." said an affected employee who asked for anonymity out of fear that speaking out could impact their future employment. "There were a lot of things that were unclear. but they kept saying 'Don't worry. we're going to send a list of available jobs.'"As of last Wednesday. that hadn't happened. alleges the employee. They say that in the meantime. some of the employees who would have been impacted have left Northwestel. either for other jobs in Yellowknife or for jobs with tech companies in other cities. 
jobs,Union Pacific sues Texas town over 1870s-era jobs promise,Union Pacific (NYSE: UNP) is suing the city of Palestine. Texas. to nullify a 150-year-old contract to keep a certain number of jobs in the town indefinitely.The agreement between Union Pacific and Palestine — which was signed in 1872 — dates back to the days when the city was at the crossroads of several railroad companies that promised to keep jobs there indefinitely. according to the Palestine Herald-Press.Union Pacific’s lawsuit. filed Nov. 27 with the U.S. District Courts in the Eastern District of Texas. alleges the railroad’s contract with Palestine should have been invalidated when the federal Surface Transportation Board became the nation’s regulating authority for freight rail in 1996; and again in 1997. when Union Pacific merged with the Missouri-Pacific Railroad.The agreement requires the Omaha. Nebraska-based railroad to keep 0.52% of its total jobs in Palestine. local officials said.Union Pacific operates around 32.000 miles of track in 23 Western states. The company had around 37.000 employees as of its last earnings report.
jobs,Black Tuesday at SCA as 90 jobs to go,In what’s being referred to as ‘Black Tuesday’. up to 90 people at Southern Cross Austereo have been left jobless. according to industry sources.B&T understands the redundancies were made across the entire SCA business. although the network could not confirm the numbers or departments.In a media statement to B&T. a spokesperson for the network said: “The entire advertising and media sector is operating in a challenging and difficult market and Southern Cross Austereo has and is being equally affected.“Management. with the support of the board. have conducted a comprehensive review of our workforce structure to provide an effective and efficient organisation for now and into the future. These proposed changes will impact some of our people.“These decisions have not been taken lightly and we are committed to supporting our people as we work through this process.”
jobs,What the general election could mean for jobs in the UK,The upcoming election could have a significant impact on employment in the UK.The main parties have set out a wide range of policies affecting the world of work. from Labour pushing a four-day week to the Conservatives promising to cut workers’ national insurance bills.But the fate of many current and future jobs in Britain hangs heavily on Brexit. with different parties’ approaches likely to have long-lasting consequences for the future of the economy.Here are what two of the most plausible election results could mean for jobs in Britain after voters go to the polls on 12 December.
jobs,The 10 best US states for the middle class to find jobs and buy homes,In many places across the U.S.. the middle class is struggling. But in others. it’s thriving.Personal finance website SmartAsset determined the best states for the middle class. which it defined as households earning an annual income between $35.000 and $100.000 — approximately two-thirds to two times the median national income. For each state. the report took into account the percentage of middle class households. median household income adjusted for the cost of living. median home values. homeownership rates and middle class job growth between 2014 and 2018. among other factors. The site used data from the U.S. Census Bureau’s 2018 1-year American Community Survey. the U.S. Bureau of Economic Analysis and the Bureau of Labor Statistics.Unsurprisingly. the majority of the best states for the middle class are located in the midwest. which is consistently recognized for its relatively low cost of living. States like Wisconsin and Ohio (which is number 13 on the list) have also seen the revitalization of major cities in recent years. attracting residents looking for jobs and affordable real estate.
jobs,UC outsources thousands of jobs to private contractors. Is that a good idea?,Maria Torres loves her job.A surgical technologist at UCLA’s Santa Monica medical center. the 54-year-old mother of two makes sure operating rooms are sterile. protecting patients against wayward germs. She assists physicians as they repair hernias. operate on cataracts and fix injured knees. She comforts the fearful. She coaches medical students on how to scrub their hands.And. after 13 years on the job. Torres makes a decent wage: $29.72 an hour plus benefits. “It’s amazing to work at such a prestigious place.” she says. “When I got hired there. I was so proud.”So what was Torres doing on a November picket line. swinging a sign reading. “Inequality Hurts Patient Care.” and chanting. “Hey-hey. ho-ho. UC greed has got to go”?The University of California is at war with its largest union. the 26.000-member Local 3299 of the American Federation of State. County and Municipal Employees (AFSCME). November’s one-day strike. with picket lines at 10 UC campuses and five university hospitals across the state. was the sixth such angry walkout in the three years that the two sides have been fighting over a new contract.The issue is outsourcing: the sprawling university system’s use of workers from temporary help agencies and staffing firms to fill low- and middle-wage service and healthcare jobs.
jobs,New Aldi set to create 40 jobs in Newtown,Aldi is proposing to transform the Greenhous Ford car dealership in Pool Road into a new store with 104 car parking spaces. along with electric vehicle charging points.The store represents a multi-million pound investment to the area and will also bring 40 new jobs for local people. as well as further employment opportunities during construction and the supply chain.An Aldi spokesman said: "We are delighted to announce our plans to open a new Aldi food store in Newtown. We know that many of our customers travel to our store in Welshpool. so a local store in Newtown will mean saving money as well as travel time."We are excited to bring our award-winning products and fresh produce to the community. improving customer choice and creating much-needed local jobs."We want to hear from local people before we submit a planning application in early 2020."
jobs,Shannon-based precision engineering company to create 60 jobs,A Co Clare-headquartered precision engineering company is to create 60 new jobs over the next two years as part of a €6 million investment.The news comes as Smithstown Light Engineering officially opened its new 40.000sq ft manufacturing facility in Shannon. a move that sees the company trebling the size of its production capabilities.Established in 1974. the group provides precision engineering solutions to medical device and orthopaedic companies. Based in Smithstown Industrial Estate. it is a second-generation indigenous Irish company employing 128 people.The new roles include jobs for engineering machinists. programmers and quality control specialists.“Our ongoing investment and expansion of our production capabilities reflects our commitment to be at the cutting edge of leading technologies. Since our inception 45 years ago. we have transitioned from a parts production company to a global leader in new technologies and advanced manufacturing methods for the medtech sector at home and abroad.” said chief executive Gerard King.
jobs,NOV. Pumpco Energy Services Cut Jobs in Texas,Two oilfield services companies have conducted layoffs in Texas. according to notices received by the Texas Workforce Commission (TWC) on Nov. 22.Houston-based National Oilwell Varco (NOV) said it is suspending operations at its facility in Galena Park. Texas. citing “unforeseeable business circumstances.”The temporary closure will result in 85 layoffs. according to NOV. and affected employees were notified Nov. 22. The layoffs are permanent and will be finalized through Jan. 21. 2020.Pumpco Energy Services. Inc.. a subsidiary of Superior Energy Services. Inc.. also conducted a workforce reduction at its Odessa. Texas location. resulting in the termination of 112 employees.Pumpco. which has its headquarters in Houston and delivers fracking services for well completions. said all layoffs will be permanent and that affected employees are not represented by a union and have no bumping rights. 
jobs,Husky cuts jobs and spending,About 370 jobs have been cut at Husky Energy Inc. this year with most of the reductions coming in a major round of layoffs in October. CEO Rob Peabody revealed on a conference call Monday to discuss guidance for 2020 and 2021.The Calgary-based company had refused previously to say how many workers were affected by job cuts designed to better align its workforce with lower capital spending plans going forward."What we're seeing is that (the reductions) will generate forward savings of about $70 million." said Peabody. adding the company will take a charge against earnings of $70 million in the fourth quarter to account for the job cuts."We're going to continue those efforts to capitalize on the fact we've created a more focused and a simpler company."In a regulatory filing earlier this year. Husky indicated it had 5.157 permanent employees at the end of 2018. little changed from the numbers at the end of 2016 and 2017.Capital spending for 2020 and 2021 is being cut by $500 million compared with guidance released last spring due to what Husky called changing market conditions.
jobs,8 Nebraska State Fair workers lose jobs amid restructuring,GRAND ISLAND — Eight full-time employees at the Nebraska State Fair have lost their jobs.The workers were fired last week as fair officials restructure the organization amid financial problems.State Fair Executive Direc tor Lori Cox says the restructuring will save about $520.000 in personnel costs.Before the firings. the fair employed 17 full-time workers and one part-timer.Cox says the smaller full-time payroll reflects that the fair is an “11-day operation” rather than a year-round operation.Television station NTV reported that among the employees to lose their jobs were Lori Arterburn. the fair's financial controller; Chelsey Jungck. chief of events; and Bill Angell. livestock division director.
jobs,USC VP becoming two jobs; both cut from Feb. elections,The jobs that run Western’s student government have changed substantially. after the USC added a new executive student role while also cutting back the election to just the president.The University Students’ Council has split its vice-presidency in two: the role currently fulfilled by Cat Dunne has been divvied between its on-campus and off-campus work. Currently. the second-in-command executive will on some days lobby the provincial government. and on others draft policies with the university.But neither of the VP internal or external roles will stand in February’s general election. While Dunne was elected in a two-candidate slate with president Bardia Jalayer. next year’s VPs will be hired by councillors after the president is elected alone.Other executives are elected this way; the councillors also each represent a faculty. and are elected by students in that faculty.The change comes as the most recent to a government structure that is frequently redrawn by students who come and go every handful of years. And this blueprint. while largely strengthening the government. also slims down students’ choice in February to the president and their councillors.
